Prod,Aggregate,U,NumSamples,NumNA,NumStksOverfished_p10,NumStksOverfished_p25,NumStksOverfished_Med,NumStksOverfished_p75,NumStksOverfished_p90,NumStksExtirpated_p10,NumStksExtirpated_p25,NumStksExtirpated_Med,NumStksExtirpated_p75,NumStksExtirpated_p90,NumStksBelowSgen_p10,NumStksBelowSgen_p25,NumStksBelowSgen_Med,NumStksBelowSgen_p75,NumStksBelowSgen_p90,EqSpn_p10,EqSpn_p25,EqSpn_Med,EqSpn_p75,EqSpn_p90,EqCt_p10,EqCt_p25,EqCt_Med,EqCt_p75,EqCt_p90,NumStksOverfishedv2p20,NumStksExtirpatedv2p20,NumStksBelowSgenv2p20,NumStksOverfishedv2p40,NumStksExtirpatedv2p40,NumStksBelowSgenv2p40
Recent,SkeenaChannel,0.51,2000,0,0,1,1,1,2,0,0,0,1,1,0,0,1,1,1,291626.605,407105.9964,512104.8084,649813.7604,872286.7671,303529.7318,423722.5677,533007.0455,676336.7711,907890.3086,2,1,1,1,0,1
Recent,SkeenaChannel,0.52,2000,0,0,1,1,1,2,0,0,0,1,1,0,0,1,1,1,276103.2484,393538.5123,497538.9599,629811.9985,842653.7037,299111.8525,426333.3883,539000.5399,682296.3317,912874.8457,2,1,1,1,0,1
Recent,SkeenaChannel,0.53,2000,0,0,1,1,1,2,0,0,0,1,1,0,0,1,1,1,261735.0773,378647.3347,483146.2945,610828.0702,819372.1505,295148.0659,426985.2924,544824.5449,688806.1217,923972.8506,2,1,1,1,0,1
Recent,SkeenaChannel,0.54,2000,0,0,1,1,2,2,0,0,0,1,1,0,0,1,1,1,242474.3928,366326.2931,467190.3911,592144.8896,791244.5348,284643.8524,430035.2136,548440.8939,695126.6096,928852.28,2,1,1,1,1,1
Recent,SkeenaChannel,0.55,2000,0,1,1,1,2,2,0,0,0,1,1,0,0,1,1,1,221947.3084,351155.3209,451812.6789,571772.7267,761826.5551,271268.9325,429189.8366,552215.4965,698833.3326,931121.3451,2,1,1,1,1,1
Recent,SkeenaChannel,0.56,2000,0,1,1,1,2,2,0,0,0,1,1,0,0,1,1,1,205563.8293,336699.5977,433867.8434,553999.1265,739674.8793,261626.6918,428526.7607,552195.437,705089.7974,941404.3919,2,1,1,1,1,1
Recent,SkeenaChannel,0.57,2000,0,1,1,1,2,2,0,0,1,1,1,0,0,1,1,1,181704.8702,321240.1947,417941.065,536944.5784,710323.3836,240864.5953,425830.0256,554014.9002,711763.7435,941591.4619,2,1,1,1,1,1
Recent,SkeenaChannel,0.58,2000,0,1,1,1,2,2,0,0,1,1,1,0,0,1,1,1,159994.1392,305444.7512,403122.6664,520426.6611,679094.7443,220944.2875,421804.6564,556693.206,718684.4368,937797.504,2,1,1,2,1,1
Recent,SkeenaChannel,0.59,2000,0,1,1,1,2,2,0,0,1,1,1,0,0,1,1,2,139929.129,286480.6955,387704.5371,502224.3657,651591.6335,201361.4296,412252.7081,557916.285,722713.1116,937656.253,2,1,1,2,1,1
Recent,SkeenaChannel,0.6,2000,0,1,1,1,2,2,0,0,1,1,1,0,1,1,1,2,118270.8981,268186.143,372042.3914,482306.2396,624846.951,177406.3472,402279.2144,558063.5872,723459.3593,937270.4265,2,1,1,2,1,1
Recent,SkeenaChannel,0.61,2000,0,1,1,1,2,2,0,0,1,1,1,0,1,1,1,2,97331.44042,247609.0577,355138.909,464160.9942,602663.0575,152236.3555,387285.9621,555473.6782,725995.4012,942626.8336,2,1,1,2,1,1
Recent,SkeenaChannel,0.62,2000,0,1,1,2,2,2,0,0,1,1,1,0,1,1,1,2,75815.35283,226580.2709,340525.3499,445499.1921,578769.6853,123698.7336,369683.5998,555593.9919,726867.1029,944308.434,2,1,1,2,1,1
Recent,SkeenaChannel,0.63,2000,0,1,1,2,2,2,0,0,1,1,1,0,1,1,1,2,58638.79437,204087.2431,323967.5137,427424.0661,551138.0446,99844.43366,347499.9005,551620.3611,727776.1125,938424.2381,2,1,2,2,1,1
Recent,SkeenaChannel,0.64,2000,0,1,1,2,2,2,0,0,1,1,1,0,1,1,1,2,34214.84573,178789.2025,310930.7754,410118.0352,522976.2725,60826.39241,317847.4712,552765.8229,729098.7292,929735.5956,2,1,2,2,1,1
Recent,SkeenaChannel,0.65,2000,0,1,1,2,2,2,0,0,1,1,1,0,1,1,1,2,17930.08441,159777.2634,296879.5393,392050.6798,501144.2618,33298.72819,296729.2034,551347.7158,728094.1196,930696.4862,2,1,2,2,1,1
Recent,SkeenaChannel,0.66,2000,0,1,1,2,2,2,0,0,1,1,2,0,1,1,1,2,0,137657.0117,279768.0636,376519.4685,473102.8246,0,267216.5521,543079.1822,730890.7329,918376.0712,2,1,2,2,1,1
Recent,SkeenaChannel,0.67,2000,0,1,1,2,2,2,0,1,1,1,2,0,1,1,1,2,0,115609.1484,261799.1981,359359.9735,445519.5915,0,234721.6043,531531.7052,729609.6431,904539.7767,2,1,2,2,1,1
Recent,SkeenaChannel,0.68,2000,0,1,1,2,2,2,0,1,1,1,2,0,1,1,2,2,0,93616.99583,247065.1313,342998.5324,418327.1581,0,198936.1161,525013.404,728871.8814,888945.211,2,1,2,2,1,1
Recent,SkeenaChannel,0.69,2000,0,1,1,2,2,2,0,1,1,1,2,0,1,1,2,2,0,69589.22885,232020.6734,326295.5979,397024.1097,0,154892.1545,516433.1119,726270.8469,883698.8247,2,1,2,2,1,1
Recent,SkeenaChannel,0.7,2000,0,1,1,2,2,2,0,1,1,1,2,1,1,1,2,2,0,46778.5141,214782.3103,309154.7968,374431.9697,0,109149.8662,501158.724,721361.1925,873674.596,2,2,2,2,1,1
Recent,SkeenaChannel,0.71,2000,0,1,1,2,2,2,0,1,1,1,2,1,1,1,2,2,0,25938.40042,197083.6806,290630.6225,352712.7895,0,63504.35965,482515.2181,711543.9379,863538.2089,2,2,2,2,1,1
Recent,SkeenaChannel,0.72,2000,0,1,2,2,2,2,0,1,1,1,2,1,1,1,2,2,0,3742.125884,177885.8353,271086.9297,334403.6087,0,9622.609416,457420.7195,697080.6765,859894.9937,2,2,2,2,1,2
Recent,SkeenaChannel,0.73,2000,0,1,2,2,2,2,0,1,1,2,2,1,1,1,2,2,0,0,153603.7556,253605.2675,316900.71,0,0,415299.043,685673.5009,856805.6233,2,2,2,2,1,2
Recent,SkeenaChannel,0.74,2000,0,1,2,2,2,2,1,1,1,2,2,1,1,1,2,2,0,0,128542.5605,236666.728,300835.837,0,0,365851.903,673589.9181,856225.0745,2,2,2,2,1,2
Recent,SkeenaChannel,0.75,2000,0,1,2,2,2,2,1,1,1,2,2,1,1,1,2,2,0,0,100240.9828,218604.1919,285687.3813,0,0,300722.9484,655812.5758,857062.144,2,2,2,2,1,2
Recent,SkeenaChannel,0.76,2000,0,1,2,2,2,2,1,1,1,2,2,1,1,1,2,2,0,0,78855.52724,201217.9962,269877.337,0,0,249709.1696,637190.3213,854611.567,2,2,2,2,1,2
Recent,SkeenaChannel,0.77,2000,0,1,2,2,2,2,1,1,1,2,2,1,1,2,2,2,0,0,54650.95373,180346.8671,253292.0221,0,0,182961.8886,603769.9463,847977.639,2,2,2,2,2,2
Recent,SkeenaChannel,0.78,2000,0,1,2,2,2,2,1,1,1,2,2,1,1,2,2,2,0,0,30449.56141,161829.0868,235837.3564,0,0,107957.5359,573757.6713,836150.6273,2,2,2,2,2,2
Recent,SkeenaChannel,0.79,2000,0,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,0,0,8922.885302,143533.7742,220562.3397,0,0,33567.04471,539960.3886,829734.5161,2,2,2,2,2,2
Recent,SkeenaChannel,0.8,2000,0,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,0,0,0,123806.4084,204011.8354,0,0,0,495225.6336,816047.3417,2,2,2,2,2,2
Recent,SkeenaChannel,0.81,2000,0,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,0,0,0,104486.8195,186005.3571,0,0,0,445443.8095,792970.2065,2,2,2,2,2,2
Recent,SkeenaChannel,0.82,2000,0,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,0,0,0,83043.84566,170652.9166,0,0,0,378310.8524,777418.8424,2,2,2,2,2,2
Recent,SkeenaChannel,0.83,2000,0,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,0,0,0,59044.56342,154265.5879,0,0,0,288276.3979,753179.047,2,2,2,2,2,2
Recent,SkeenaChannel,0.84,2000,0,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,0,0,0,37246.09701,133074.5832,0,0,0,195542.0093,698641.5617,2,2,2,2,2,2
Recent,SkeenaChannel,0.85,2000,0,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,0,0,0,13860.73111,113617.9016,0,0,0,78544.14294,643834.7756,2,2,2,2,2,2
Recent,SkeenaChannel,0.86,2000,0,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,0,0,0,0,92248.37794,0,0,0,0,566668.6074,2,2,2,2,2,2
Recent,SkeenaChannel,0.87,2000,0,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,0,0,0,0,70286.81699,0,0,0,0,470381.006,2,2,2,2,2,2
Recent,SkeenaChannel,0.88,2000,0,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,0,0,0,0,45560.09843,0,0,0,0,334107.3885,2,2,2,2,2,2
Recent,SkeenaChannel,0.89,2000,0,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,0,0,0,0,19112.22481,0,0,0,0,154635.2735,2,2,2,2,2,2
Recent,SkeenaChannel,0.9,2000,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Recent,SkeenaChannel,0.91,2000,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Recent,SkeenaChannel,0.92,2000,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Recent,SkeenaChannel,0.93,2000,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Recent,SkeenaChannel,0.94,2000,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Recent,SkeenaChannel,0.95,2000,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Recent,SkeenaChannel,0.96,2000,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Recent,SkeenaChannel,0.97,2000,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Recent,SkeenaChannel,0.98,2000,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Recent,SkeenaChannel,0.99,2000,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Recent,SkeenaChannel,1,2000,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
Recent,SkeenaWild,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383071.3565,462786.4661,549388.8179,638086.118,745723.0657,0,0,0,0,0,0,0,0,0,0,0
Recent,SkeenaWild,0.01,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375988.0007,456456.8547,542364.2433,630856.9964,737397.5299,3797.858593,4610.6753,5478.4267,6372.292893,7448.459898,0,0,0,0,0,0
Recent,SkeenaWild,0.02,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368366.4685,449946.4905,535366.9001,623473.6152,729102.6933,7517.68303,9182.581439,10925.8551,12723.95133,14879.6468,0,0,0,0,0,0
Recent,SkeenaWild,0.03,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,360927.0337,443894.6886,528752.7316,616401.3555,721391.5211,11162.69176,13728.70171,16353.17727,19063.95945,22311.07797,0,0,0,0,0,0
Recent,SkeenaWild,0.04,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,353077.7326,438059.9802,522063.4096,609787.412,714962.0048,14711.57219,18252.49918,21752.64206,25407.80883,29790.08353,0,0,0,0,0,0
Recent,SkeenaWild,0.05,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,346850.8956,431528.8855,515788.2189,602640.0458,707839.293,18255.31029,22712.04661,27146.74836,31717.89715,37254.69963,0,0,0,0,0,0
Recent,SkeenaWild,0.06,2000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,341119.9711,424913.2592,507996.3487,595991.8369,699416.5228,21773.61518,27122.12293,32425.29885,38042.03214,44643.60784,0,0,0,0,0,0
Recent,SkeenaWild,0.07,2000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,334335.1942,417467.7674,500685.0787,588606.7037,692338.7505,25165.01461,31422.30507,37685.97367,44303.73038,52111.51886,0,0,0,0,0,0
Recent,SkeenaWild,0.08,2000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,325275.4822,409986.1879,492985.3528,581002.0275,684225.3098,28284.82454,35650.97286,42868.29155,50521.91544,59497.85303,1,0,0,0,0,0
Recent,SkeenaWild,0.09,2000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,317672.9057,403495.6374,486006.759,573791.815,676576.5788,31418.19946,39906.16194,48066.60254,56748.64105,66914.16713,1,0,1,0,0,0
Recent,SkeenaWild,0.1,2000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,310794.1729,395787.3952,479300.8996,566616.4005,668033.8285,34532.68587,43976.37725,53255.65551,62957.37783,74225.98095,1,0,1,0,0,0
Recent,SkeenaWild,0.11,2000,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,1,304838.4374,389091.0956,472420.6493,559018.006,658863.5051,37676.66081,48089.91069,58389.06901,69092.11311,81432.56804,1,0,1,0,0,0
Recent,SkeenaWild,0.12,2000,0,0,0,1,1,2,0,0,0,1,1,0,0,0,1,2,298873.9585,382000.7146,464312.9568,551621.9773,649738.6378,40755.5398,52091.00653,63315.4032,75221.17872,88600.72334,1,0,1,0,0,0
Recent,SkeenaWild,0.13,2000,0,0,0,1,1,2,0,0,0,1,1,0,0,1,1,2,291269.1934,374551.7759,457119.3958,544287.7481,641384.4547,43522.98293,55967.50674,68305.19708,81330.35317,95839.05646,1,0,1,0,0,0
Recent,SkeenaWild,0.14,2000,0,0,0,1,1,2,0,0,0,1,1,0,0,1,1,2,284093.4979,367622.2752,449780.3504,536441.7743,631351.8027,46247.77873,59845.48667,73220.05705,87327.73069,102778.2004,1,0,1,0,0,0
Recent,SkeenaWild,0.15,2000,0,0,0,1,1,2,0,0,0,1,1,0,0,1,1,2,277368.4301,360210.2124,442703.7616,529136.9669,622196.4918,48947.37001,63566.50807,78124.19322,93377.1118,109799.3809,2,1,1,0,0,0
Recent,SkeenaWild,0.16,2000,0,0,0,1,1,2,0,0,0,1,1,0,0,1,1,2,271309.6103,352619.9936,434845.9202,521887.3298,612931.36,51678.02102,67165.71308,82827.79432,99407.11044,116748.8305,2,1,1,0,0,0
Recent,SkeenaWild,0.17,2000,0,0,0,1,2,2,0,0,0,1,1,0,0,1,1,2,263417.2548,344588.8918,427354.4953,514575.452,603230.8288,53952.9317,70578.44772,87530.43881,105394.9721,123553.3023,3,1,2,0,0,0
Recent,SkeenaWild,0.18,2000,0,0,0,1,2,2,0,0,0,1,1,0,0,1,1,2,256366.2054,336889.2518,419776.0432,506616.8061,593874.7894,56275.50851,73951.29916,92145.96071,111208.5672,130362.7586,3,1,2,0,0,0
Recent,SkeenaWild,0.19,2000,0,0,0.75,1,2,3,0,0,0,1,2,0,0,1,2,2,250840.459,329950.3408,412000.8911,498513.252,583898.7306,58839.12,77395.75894,96642.18432,116935.2073,136963.8998,3,1,2,0,0,0
Recent,SkeenaWild,0.2,2000,0,0,1,1,2,3,0,0,0,1,2,0,0,1,2,2,245169.0577,322768.2537,404504.1604,490821.6031,575148.6193,61292.26443,80692.06342,101126.0401,122705.4008,143787.1548,3,1,3,0,0,0
Recent,SkeenaWild,0.21,2000,0,0,1,1,2,3,0,0,1,1,2,0,0,1,2,2,237815.1674,314718.4277,396773.5309,482998.8713,565005.7046,63216.69007,83659.32888,105471.4449,128392.105,150191.3898,3,1,3,0,0,0
Recent,SkeenaWild,0.22,2000,0,0,1,1,2,3,0,0,1,1,2,0,0,1,2,3,230884.1396,306355.6252,388982.76,474229.1075,555239.3063,65121.16757,86407.99684,109713.0862,133756.9278,156605.9582,3,1,3,0,0,0
Recent,SkeenaWild,0.23,2000,0,0,1,2,2,3,0,0,1,1,2,0,1,1,2,3,223785.3697,297844.6979,380951.341,464993.9354,545521.4792,66844.98055,88966.59808,113790.6603,138894.2924,162947.9743,4,1,3,0,0,0
Recent,SkeenaWild,0.24,2000,0,0,1,2,2,3,0,0,1,1,2,0,1,1,2,3,216746.7697,288975.8087,372853.7128,456881.5014,536632.4865,68446.34831,91255.51855,117743.2777,144278.3689,169462.8905,4,1,3,2,0,0
Recent,SkeenaWild,0.25,2000,0,0,1,2,3,3,0,0,1,1,2,0,1,1,2,3,211098.6881,281825.3074,364805.8331,448571.3214,527555.5745,70366.22936,93941.76915,121601.9444,149523.7738,175851.8582,4,1,3,2,0,0
Recent,SkeenaWild,0.26,2000,0,1,1,2,3,4,0,0,1,1,2,0,1,1,2,3,206061.9212,273927.0839,356720.2075,440496.1106,517981.2494,72400.13448,96244.65111,125334.127,154768.9037,181993.412,4,2,3,2,0,0
Recent,SkeenaWild,0.27,2000,0,1,1,2,3,4,0,0,1,1,2,0,1,1,2,3,199144.8465,265064.154,348120.405,432576.5127,507701.2095,73656.31309,98037.42684,128756.8621,159994.0527,187779.8994,4,2,3,2,0,0
Recent,SkeenaWild,0.28,2000,0,1,1,2,3,4,0,0,1,1,2,0,1,2,2,3,192517.0196,257646.0095,339557.8136,422385.9671,497229.8451,74867.72983,100195.6704,132050.2608,164261.2094,193367.162,4,2,4,3,0,1
Recent,SkeenaWild,0.29,2000,0,1,2,2,3,4,0,0,1,2,2,0,1,2,2,3,187081.6633,249232.9591,331671.4826,412275.552,487426.1854,76413.63713,101799.3777,135471.4507,168394.2395,199089.5687,5,2,4,3,0,1
Recent,SkeenaWild,0.3,2000,0,1,2,2,3,4,0,0,1,2,2,0,1,2,2,3,181860.4823,242025.959,324334.4613,403006.9076,478081.1652,77940.20672,103725.411,139000.4834,172717.2461,204891.928,5,3,4,3,0,2
Recent,SkeenaWild,0.31,2000,0,1,2,3,3,4,0,0,1,2,2,1,1,2,3,3,174886.712,233534.0042,316178.0861,394385.9402,467111.2833,78572.29088,104921.0744,142051.0242,177187.8862,209861.591,5,3,4,3,0,2
Recent,SkeenaWild,0.32,2000,0,1,2,3,4,4,0,0,1,2,2,1,1,2,3,4,169859.9907,225510.0506,307310.9274,385291.6565,457087.7392,79934.11326,106122.3768,144616.907,181313.7207,215100.1126,6,3,4,4,0,2
Recent,SkeenaWild,0.33,2000,0,1,2,3,4,5,0,0,1,2,3,1,1,2,3,4,164029.4297,217133.5127,298828.4788,376153.3665,447150.0649,80790.61461,106946.357,147184.1761,185269.5686,220238.0917,6,3,4,4,0,2
Recent,SkeenaWild,0.34,2000,0,1.9,2,3,4,5,0,1,1,2,3,1,1,2,3,4,158863.6808,209623.6471,290316.0042,366707.9463,436427.558,81838.86588,107987.9394,149556.7294,188910.1541,224826.3178,6,3,4,4,0,3
Recent,SkeenaWild,0.35,2000,0,2,2,3,4,5,0,1,1,2,3,1,1,2,3,4,153173.0236,201505.1454,281244.0971,356902.5031,426278.6171,82477.78196,108502.7706,151439.1292,192178.2709,229534.64,6,3,5,4,0,3
Recent,SkeenaWild,0.36,2000,0,2,3,3,4,5,0,1,1,2,3,1,2,2,3,4,149376.3367,194366.5971,272469.6698,347174.0889,417010.8162,84024.18937,109331.2109,153264.1892,195285.425,234568.5841,6,3,5,4,0,3
Recent,SkeenaWild,0.37,2000,0,2,3,4,4,5,0,1,1,2,3,1,2,2,3,4,143384.4415,187033.0347,263736.4408,337664.8553,406727.173,84209.9101,109844.7982,154892.8303,198311.1055,238871.5143,6,3,5,4,0,3
Recent,SkeenaWild,0.38,2000,0,2,3,4,5,5,0,1,1,2,3,1,2,2,3,4,137744.5304,178833.6014,254123.6847,328758.3689,395904.3001,84424.06701,109607.6912,155753.2261,201497.0648,242651.0226,6,3,5,4,0,3
Recent,SkeenaWild,0.39,2000,0,2,3,4,5,6,0,1,2,2,3,1,2,3,3,4,132811.2201,171511.4706,244937.14,319031.6947,384978.044,84912.09154,109654.8747,156599.1551,203971.0835,246133.5035,6,4,5,5,1,3
Recent,SkeenaWild,0.4,2000,0,2,3,4,5,6,0,1,2,2,3,1,2,3,4,4,128504.8341,165140.7209,235683.6582,309427.9465,374224.5574,85669.8894,110093.8139,157122.4388,206285.2977,249483.0383,6,4,6,5,1,4
Recent,SkeenaWild,0.41,2000,0,3,3,4,5,6,0,1,2,2,3,1,2,3,4,5,123447.7714,158712.757,226305.9281,299435.9929,363905.8792,85785.73946,110291.9158,157263.4416,208082.6391,252883.7466,6,4,6,6,2,4
Recent,SkeenaWild,0.42,2000,0,3,4,4,5,6,1,1,2,3,3,1,2,3,4,5,118818.9616,152231.3867,216881.9627,289485.8711,353331.7008,86041.31703,110236.5214,157052.4558,209627.6998,255860.8868,6,4,6,6,2,4
Recent,SkeenaWild,0.43,2000,0,3,4,5,5,6,1,1,2,3,4,2,2,3,4,5,115258.4123,147086.4758,206119.3598,280053.0369,342382.2469,86949.32859,110959.973,155493.5521,211268.0805,258288.3617,7,4,6,6,2,4
Recent,SkeenaWild,0.44,2000,0,3,4,5,6,7,1,1,2,3,4,2,2,3,4,5,111030.1897,142034.7547,196264.2156,269828.9168,331682.9863,87238.00617,111598.7359,154207.5979,212008.4346,260608.0607,7,4,6,6,2,4
Recent,SkeenaWild,0.45,2000,0,3,4,5,6,7,1,1,2,3,4,2,2,3,4,5,106181.32,136202.4714,187387.5579,259302.0763,321515.5979,86875.62545,111438.3857,153317.0929,212156.2442,263058.2164,8,4,6,6,3,4
Recent,SkeenaWild,0.46,2000,0,3,4,5,6,7,1,1,2,3,4,2,3,3,4,5,102109.1177,130554.2938,179395.1433,248237.8476,310541.0622,86981.84104,111212.9169,152818.0851,211461.8702,264534.9789,8,5,6,6,3,4
Recent,SkeenaWild,0.47,2000,0,4,5,5,6,7,1,2,2,3,4,2,3,4,4,5,98689.53157,125461.749,170934.5024,237359.0745,298977.6265,87517.13177,111258.5321,151583.4266,210488.2359,265131.1028,9,5,6,6,3,4
Recent,SkeenaWild,0.48,2000,0,4,5,6,7,7,1,2,2,3,4,2,3,4,5,5,94512.58996,120717.1382,162209.2434,227093.6644,287574.4879,87242.39073,111431.2045,149731.6093,209624.921,265453.3734,9,5,6,6,3,4
Recent,SkeenaWild,0.49,2000,0,4,5,6,7,8,1,2,3,3,4,2,3,4,5,6,90515.02723,115503.8152,154726.3658,216762.4104,277095.2671,86965.41832,110974.2538,148658.6652,208261.9237,266228.786,9,5,6,6,3,5
Recent,SkeenaWild,0.5,2000,0,4,5,6,7,8,1,2,3,4,4,2,3,4,5,6,85927.43704,109967.1996,147003.8339,206021.8338,264558.3527,85927.43704,109967.1996,147003.8339,206021.8338,264558.3527,9,5,6,6,3,5
Recent,SkeenaWild,0.51,2000,0,4,5,6,7,8,1,2,3,4,5,2,3,4,5,6,82571.85064,105712.0855,138701.8261,195722.7573,254162.001,85942.13026,110026.8645,144363.1252,203711.4412,264535.9602,10,6,6,7,4,5
Recent,SkeenaWild,0.52,2000,0,5,6,7,8,9,1,2,3,4,5,3,3,4,5,6,78806.20281,100836.7624,131935.2254,184608.8764,244441.3279,85373.38637,109239.8259,142929.8275,199992.9495,264811.4385,10,6,6,8,4,5
Recent,SkeenaWild,0.53,2000,0,5,6,7,8,9,1,2,3,4,5,3,3,4,5,6,74728.58683,95650.19953,125496.8163,174385.671,232673.9861,84268.40643,107860.8633,141517.6864,196647.6715,262377.0481,10,6,6,8,4,6
Recent,SkeenaWild,0.54,2000,0,5,6,7,8,9,2,2,3,4,5,3,4,4,5,6,71578.06539,91478.11664,119525.6355,164597.1993,221876.1343,84026.42459,107387.3543,140312.7026,193222.7991,260463.288,10,6,6,8,4,6
Recent,SkeenaWild,0.55,2000,0,5,6,7,8,10,2,2,3,4,5,3,4,5,6,6,68451.38006,87485.48711,113752.2027,153623.2075,210996.8698,83662.79785,106926.7065,139030.47,187761.698,257885.063,10,6,7,8,4,6
Recent,SkeenaWild,0.56,2000,0,6,7,8,9,10,2,3,4,4,5,3,4,5,6,6,65010.81162,83133.59299,107405.115,144337.3718,199713.0174,82741.03297,105806.3911,136697.4191,183702.1095,254180.2039,11,6,7,8,4,6
Recent,SkeenaWild,0.57,2000,0,6,7,8,9,10,2,3,4,5,5,3,4,5,6,7,62180.38174,79219.68604,102109.969,133854.1741,189344.1448,82425.1572,105012.142,135355.0752,177434.6029,250991.0757,12,6,7,8,4,6
Recent,SkeenaWild,0.58,2000,0,6,7,8,9,11,2,3,4,5,6,3,4,5,6,7,59208.66576,74497.56176,97179.01791,125361.6859,177971.7191,81764.34795,102877.5853,134199.5962,173118.5186,245770.4692,12,6,8,9,5,6
Recent,SkeenaWild,0.59,2000,0,6.9,7,9,10,11,2,3,4,5,6,4,4,5,6,7,55781.50342,70392.13421,92224.9907,116950.8925,167246.6758,80270.94395,101295.998,132714.011,168295.1867,240672.0457,13,6,8,9,5,6
Recent,SkeenaWild,0.6,2000,0,7,8,9,10,11,3,3,4,5,6,4,5,5,6,7,52880.92322,66505.27953,87559.92654,110540.1086,155267.473,79321.38484,99757.91929,131339.8898,165810.1629,232901.2094,14,6,9,10,5,6
Recent,SkeenaWild,0.61,2000,0,7,8,9,11,12,3,3,4,5,6,4,5,6,7,7,49997.59428,62217.39571,82663.0398,103506.9982,143544.7972,78201.36542,97314.38817,129293.4725,161895.5613,224518.7853,14,6,9,10,6,6
Recent,SkeenaWild,0.62,2000,0,7,8,9,11,12,3,4,4,5,6,4,5,6,7,8,46754.68078,58407.80355,77837.64851,97180.20296,133113.2043,76283.95286,95296.94263,126998.2686,158557.1733,217184.7018,14,6,9,12,6,6
Recent,SkeenaWild,0.63,2000,0,8,9,10,11,12,3,4,5,6,6,4,5,6,7,8,43897.55234,55061.47929,72865.98915,91830.16727,122206.817,74744.48102,93753.3296,124069.1167,156359.474,208081.8776,14,7,9,13,6,6
Recent,SkeenaWild,0.64,2000,0,8,9,10,12,13,3,4,5,6,7,4,5,6,7,8,40810.43964,51615.59537,68624.64858,86929.33373,112593.5805,72551.89269,91761.05843,121999.3753,154541.0377,200166.3653,14,7,9,13,6,7
Recent,SkeenaWild,0.65,2000,0,8,9,11,12,13,3,4,5,6,7,5,5,6,7,8,38192.16236,48188.9408,64623.83017,81868.64024,104844.725,70928.30153,89493.74721,120015.6846,152041.7604,194711.6321,14,8,10,14,6,7
Recent,SkeenaWild,0.66,2000,0,9,10,11,12,13,4,4,5,6,7,5,6,7,8,9,35525.19739,44698.57518,60480.24676,77254.84262,97011.61887,68960.67729,86767.82241,117402.8319,149965.2827,188316.6719,14,8,10,14,6,8
Recent,SkeenaWild,0.67,2000,0,9,10,11,13,13,4,5,5,6,7,5,6,7,8,9,32856.33068,41452.39182,56653.71583,72355.34992,91321.94881,66708.30774,84160.91674,115024.2109,146903.2862,185411.2294,14,9,10,14,6,8
